category_id,category_name,video_id,video_title,target,search_query,note,found_url,done,
124,ドラゴンボール考察,Q-UxmccafxA,悟空の修行用重い靴を実際に両足履いて生活したらどんな整形外科にお世話になる事が想像できるか,『ドラゴンボール』(亀仙流修行),ドラゴンボール 亀仙流 修行 重い靴,,https://www.youtube.com/watch?v=vHAEXyvMRlI&pp=ygUP5LqA5LuZ5rWB5L-u6KGM,,『ドラゴンボール』(亀仙流修行)
124,ドラゴンボール考察,vvtfkZOYADI,精神と時の部屋の広さは、田んぼでいうと何反？,『ドラゴンボール』(精神と時の部屋),ドラゴンボール 精神と時の部屋,,https://www.youtube.com/watch?v=wxc2fsqmhgY&pp=ygUV57K-56We44Go5pmC44Gu6YOo5bGL0gcJCaMLAYcqIYzv,,『ドラゴンボール』(精神と時の部屋)
124,ドラゴンボール考察,J8eJRiIhgTk,ドラゴンボール『シェンロン』の利用規約,『ドラゴンボール』(神龍),ドラゴンボール 神龍,,https://www.youtube.com/watch?v=tcH-duwkJxM&pp=ygUG56We6b6N,,『ドラゴンボール』(神龍)
124,ドラゴンボール考察,9Yr0DrNwUEQ,神龍にねがうのは平和かギャルのパンテイか(悩,『ドラゴンボール』(神龍への願い),ドラゴンボール 神龍,,https://www.youtube.com/watch?v=bhMKZQNt_Uo&pp=ygUh56We6b6N44CA44Ku44Oj44Or44Gu44OR44Oz44OG44Kk,,『ドラゴンボール』(神龍への願い)
126,現代アニメとキャラクター文化,q3K-aUbsxNo,ポケモンカード１枚？を80万で買ったらしいアノ人のお気持ち、熱狂ポケカの世界,高額ポケモンカードのニュース,ポケモンカード 高額 落札 ニュース,,https://www.youtube.com/watch?v=dWu2KHovUtE&pp=ygUb6auY6aGN44Od44Kx44Oi44Oz44Kr44O844OJ0gcJCaMLAYcqIYzv,,高額ポケモンカードのニュース
126,現代アニメとキャラクター文化,quxd7NSt_gY,おそ松さんはどれくらいお粗末なのか,『おそ松さん』,おそ松さん,,https://www.youtube.com/watch?v=yH4obhBrb8o&pp=ygUP44GK44Gd5p2-44GV44KT,,『おそ松さん』
126,現代アニメとキャラクター文化,HDrAYDNM3-k,チョコボの走るスピード,チョコボ(ファイナルファンタジー),チョコボ ファイナルファンタジー,,https://www.youtube.com/watch?v=Nn9TW-j4CsE&list=RDNn9TW-j4CsE&start_radio=1&pp=ygUN44OB44On44Kz44OcKKAHAQ%3D%3D,,チョコボ(ファイナルファンタジー)
126,現代アニメとキャラクター文化,6Cp9WC5ufrE,ガンダム好きたち手ぇつけられへん,『機動戦士ガンダム』,ガンダム,,https://www.youtube.com/watch?v=uiFJhndmW4Q&list=RDuiFJhndmW4Q&start_radio=1&pp=ygUY5qmf5YuV5oim5aOr44Ks44Oz44OA44OgoAcB,,『機動戦士ガンダム』
126,現代アニメとキャラクター文化,-EH3ws6VtvA,ちいかわの、ドキがムネムネ,『ちいかわ』,ちいかわ,,https://www.youtube.com/watch?v=NR4A5UrYgF8&pp=ygUN44Gh44GE44GL44KPIA%3D%3D,,『ちいかわ』
126,現代アニメとキャラクター文化,mwpOkGDJy7I,ミッフィー、カワイイだけじゃだめですか,ミッフィー,ミッフィー,,https://www.youtube.com/watch?v=kIPx-IyTG3M&list=RDkIPx-IyTG3M&start_radio=1&pp=ygUP44Of44OD44OV44Kj44O8oAcB,,ミッフィー
127,映画・ドラマと物語,ki-w3gnmxYI,雨ニモマケズ、サウいうものにホントになりたい？,宮沢賢治『雨ニモマケズ』,宮沢賢治 雨ニモマケズ,,https://www.youtube.com/watch?v=tBYABW_ixG4&pp=ygUk5a6u5rKi6LOi5rK744CO6Zuo44OL44Oi44Oe44Kx44K644CP,,宮沢賢治『雨ニモマケズ』
127,映画・ドラマと物語,UwZAuB43F8o,レ・ミゼラブルのジャベールさんを改心させる方法,『レ・ミゼラブル』(ジャベール),レ・ミゼラブル ジャベール,,https://www.youtube.com/watch?v=KaxGKaflF2g&pp=ygUs44CO44Os44O744Of44K844Op44OW44Or44CPKOOCuOODo-ODmeODvOODqyk%3D,,『レ・ミゼラブル』(ジャベール)
127,映画・ドラマと物語,tIJbmB8IPBA,ベン・ハーよりも長編の映画はあるのか,『ベン・ハー』,ベン・ハー 映画,,https://www.youtube.com/watch?v=1LVp4tvl5O4&pp=ygUP44OZ44Oz44O744OP44O80gcJCaMLAYcqIYzv,,『ベン・ハー』
127,映画・ドラマと物語,N2YwrBFLfh4,小泉八雲パトリック・ラフカディオ・ハーン,小泉八雲(ラフカディオ・ハーン),小泉八雲,,https://www.youtube.com/watch?v=78_OP0XMIG8&pp=ygUp5rOJ5YWr6ZuyKOODqeODleOCq-ODh-OCo-OCquODu-ODj-ODvOODsyk%3D,,小泉八雲(ラフカディオ・ハーン)
127,映画・ドラマと物語,3fMcfgeN3_U,映画猿の惑星の第何話が今現代社会の行く先に近似か,『猿の惑星』,猿の惑星,,https://www.youtube.com/watch?v=yUOtAs61lOw&pp=ygUP44CO54y_44Gu5oOR5pif0gcJCaMLAYcqIYzv,,『猿の惑星』
127,映画・ドラマと物語,KCvJqfTIBMk,谷の風が止んだのは偶然だったのか、風の谷のナウシカ,『風の谷のナウシカ』,風の谷のナウシカ,,https://www.youtube.com/watch?v=80htTyiMQck&list=RD80htTyiMQck&start_radio=1&pp=ygVL6LC344Gu6aKo44GM5q2i44KT44Gg44Gu44Gv5YG254S244Gg44Gj44Gf44Gu44GL44CB6aKo44Gu6LC344Gu44OK44Km44K344KroAcB,,『風の谷のナウシカ』
127,映画・ドラマと物語,1U4pNNdGHho,ロムスカ・パロ・ウル・ラピュタ、天空の城ラピュタ,『天空の城ラピュタ』,天空の城ラピュタ,,https://www.youtube.com/watch?v=wdzRtKay81s&pp=ygVI44Ot44Og44K544Kr44O744OR44Ot44O744Km44Or44O744Op44OU44Ol44K_44CB5aSp56m644Gu5Z-O44Op44OU44Ol44K_,,『天空の城ラピュタ』
127,映画・ドラマと物語,y9NKpnQn840,古畑任三郎,『古畑任三郎』,古畑任三郎,,https://www.youtube.com/watch?v=AKKsYmZ-Wo0&pp=ygUP5Y-k55WR5Lu75LiJ6YOO0gcJCaMLAYcqIYzv,,『古畑任三郎』
127,映画・ドラマと物語,Y2HjzamXA8A,魔女の宅急便、トンボとキキはエンディングのあとどうなった？双子の母？！,『魔女の宅急便』,魔女の宅急便,,https://www.youtube.com/watch?v=qJxldz1BsV4&list=RDqJxldz1BsV4&start_radio=1&pp=ygUS6a2U5aWz44Gu5a6F5oCl5L6_oAcB,,『魔女の宅急便』
127,映画・ドラマと物語,hpo7e3-MewI,神回★】五木寛之氏,五木寛之,五木寛之,,https://www.youtube.com/watch?v=OJ5PYjsEKqo&pp=ygUM5LqU5pyo5a-b5LmL,,五木寛之
127,映画・ドラマと物語,ornvwrtznRY,Macとコンビニ飯と谷川俊太郎の言葉,谷川俊太郎,谷川俊太郎,,https://www.youtube.com/watch?v=Y9eibMKTqvo&pp=ygUP6LC35bed5L-K5aSq6YOO,,谷川俊太郎
127,映画・ドラマと物語,eKnGhhXNRDE,EnglishVer）Tora-san_as_an_antidote_to_our_hyper-efficient_society-the_brilliance_of_director_Yamada,『男はつらいよ』(寅さん・山田洋次),男はつらいよ 寅さん 山田洋次,,https://www.youtube.com/watch?v=qjd-4rrX1K8&list=RDqjd-4rrX1K8&start_radio=1&pp=ygUS55S344Gv44Gk44KJ44GE44KIoAcB,,『男はつらいよ』(寅さん・山田洋次)
127,映画・ドラマと物語,y7VptpwGrX0,神回★】超効率社会の解毒剤は寅さん,『男はつらいよ』(寅さん),男はつらいよ 寅さん,,https://www.youtube.com/watch?v=uV-gAMV6J-Y&pp=ygUS55S344Gv44Gk44KJ44GE44KI,,『男はつらいよ』(寅さん)
127,映画・ドラマと物語,U2TknVTCmfE,シェイクスピアが暴く人間のバグ,シェイクスピア,シェイクスピア,,https://www.youtube.com/watch?v=X7uynwH56LI&pp=ygUV44K344Kn44Kk44Kv44K544OU44Ki,,シェイクスピア
127,映画・ドラマと物語,mh2k5EIl5iU,200年前のインフルエンサー・ジェーンオースティン,ジェーン・オースティン,ジェーン・オースティン,,https://www.youtube.com/watch?v=DorEyJW21rs&pp=ygUh44K444Kn44O844Oz44O744Kq44O844K544OG44Kj44Oz0gcJCaMLAYcqIYzv,,ジェーン・オースティン
